date,product_id,store_id,category,units_sold,price,cost,discount_pct,is_promotion,is_holiday,inventory_level,competitor_price,weather_temp,day_of_week,week_of_year,month
2023-04-30,P104,S2,Fashion,40,89.44,65.45,15,1,0,168,86.48,26.8,6,17,4
2023-04-30,P104,S3,Fashion,71,63.25,42.62,20,1,0,377,64.08,39.3,6,17,4
2023-04-30,P105,S1,Fashion,115,97.3,74.31,5,1,0,96,104.49,22.1,6,17,4
2023-04-30,P105,S2,Fashion,38,92.12,60.49,15,1,0,327,90.89,26.9,6,17,4
2023-04-30,P105,S3,Fashion,114,29.28,20.79,20,1,1,402,32.01,10.6,6,17,4
2023-05-01,P101,S1,Electronics,92,67.38,52.4,10,1,0,149,68.23,15.2,0,18,5
2023-05-01,P101,S2,Electronics,152,85.44,54.91,15,1,0,100,93.25,22.7,0,18,5
2023-05-01,P101,S3,Electronics,114,56.71,39.94,10,1,0,205,56.65,28.8,0,18,5
2023-05-01,P102,S1,Electronics,42,98.63,68.21,15,1,0,395,94.71,25.5,0,18,5
2023-05-01,P102,S2,Electronics,91,87.64,62.89,0,0,0,368,87.49,36.6,0,18,5
2023-05-01,P102,S3,Electronics,96,38.67,30.25,15,1,0,228,40.0,34.1,0,18,5
2023-05-01,P103,S1,Grocery,112,32.87,20.9,15,1,0,147,30.69,10.6,0,18,5
2023-05-01,P103,S2,Grocery,115,85.75,67.81,0,0,0,93,84.55,37.2,0,18,5
2023-05-01,P103,S3,Grocery,59,73.84,53.61,10,1,0,396,67.32,17.1,0,18,5
2023-05-01,P104,S1,Fashion,133,49.81,38.12,5,1,1,229,49.39,28.7,0,18,5
2023-05-01,P104,S2,Fashion,39,92.85,57.64,10,1,0,414,86.78,28.8,0,18,5
2023-05-01,P104,S3,Fashion,33,63.17,46.6,5,1,0,283,63.87,27.6,0,18,5
2023-05-01,P105,S1,Fashion,77,75.65,57.12,20,1,0,282,78.4,13.6,0,18,5
2023-05-01,P105,S2,Fashion,104,22.84,18.05,5,1,0,399,24.6,15.7,0,18,5
2023-05-01,P105,S3,Fashion,39,36.34,25.64,0,0,0,483,35.99,34.2,0,18,5
2023-05-02,P101,S1,Electronics,105,46.83,31.13,15,1,0,400,45.08,14.4,1,18,5
2023-05-02,P101,S2,Electronics,62,72.7,55.41,0,0,0,483,76.18,23.4,1,18,5
2023-05-02,P101,S3,Electronics,57,89.89,70.97,0,0,0,271,94.2,27.4,1,18,5
2023-05-02,P102,S1,Electronics,138,63.44,48.85,20,1,0,175,59.45,27.0,1,18,5
2023-05-02,P102,S2,Electronics,61,92.15,62.33,0,0,0,199,83.88,14.5,1,18,5
2023-05-02,P102,S3,Electronics,54,82.53,55.68,0,0,0,293,75.05,31.0,1,18,5
2023-05-02,P103,S1,Grocery,82,74.44,58.22,0,0,0,111,72.6,34.5,1,18,5
2023-05-02,P103,S2,Grocery,62,83.92,63.12,0,0,0,386,78.49,17.9,1,18,5
2023-05-02,P103,S3,Grocery,62,44.2,28.21,0,0,0,179,42.88,26.4,1,18,5
2023-05-02,P104,S1,Fashion,135,89.19,61.14,15,1,0,376,97.87,33.9,1,18,5
2023-05-02,P104,S2,Fashion,114,45.74,32.89,5,1,1,275,48.14,14.0,1,18,5
2023-05-02,P104,S3,Fashion,132,80.56,52.63,20,1,0,476,76.48,33.5,1,18,5
2023-05-02,P105,S1,Fashion,94,99.19,72.87,20,1,0,195,108.81,16.8,1,18,5
2023-05-02,P105,S2,Fashion,148,54.3,33.07,20,1,0,237,49.47,22.6,1,18,5
2023-05-02,P105,S3,Fashion,35,52.85,35.35,10,1,0,469,51.47,28.8,1,18,5
2023-05-03,P101,S1,Electronics,39,49.25,31.91,0,0,0,340,53.67,12.1,2,18,5
2023-05-03,P101,S2,Electronics,50,28.45,18.67,15,1,0,413,29.72,10.9,2,18,5
2023-05-03,P101,S3,Electronics,110,39.0,27.92,0,0,0,411,41.49,20.0,2,18,5
2023-05-03,P102,S1,Electronics,48,54.46,36.47,10,1,1,326,54.08,12.2,2,18,5
2023-05-03,P102,S2,Electronics,38,34.98,25.83,20,1,0,70,31.66,11.5,2,18,5
2023-05-03,P102,S3,Electronics,146,32.52,23.44,5,1,0,441,34.32,21.6,2,18,5
2023-05-03,P103,S1,Grocery,96,47.13,35.7,0,0,0,310,48.82,20.9,2,18,5
2023-05-03,P103,S2,Grocery,29,76.37,46.65,20,1,0,488,79.92,15.0,2,18,5
2023-05-03,P103,S3,Grocery,65,20.88,15.42,5,1,0,390,22.58,29.6,2,18,5
2023-05-03,P104,S1,Fashion,128,98.64,77.93,20,1,0,206,94.14,25.1,2,18,5
2023-05-03,P104,S2,Fashion,44,57.06,41.23,15,1,0,307,58.39,26.4,2,18,5
2023-05-03,P104,S3,Fashion,45,75.64,53.98,0,0,0,267,68.29,36.4,2,18,5
2023-05-03,P105,S1,Fashion,113,34.04,26.16,15,1,1,433,32.99,21.6,2,18,5
2023-05-03,P105,S2,Fashion,62,51.5,37.84,0,0,0,211,56.12,17.2,2,18,5
2023-05-03,P105,S3,Fashion,140,83.31,55.9,15,1,0,321,79.35,31.0,2,18,5
2023-05-04,P101,S1,Electronics,147,25.07,20.04,0,0,1,198,26.75,13.0,3,18,5
2023-05-04,P101,S2,Electronics,67,27.27,18.03,15,1,0,330,29.69,21.9,3,18,5
2023-05-04,P101,S3,Electronics,56,92.62,69.87,5,1,1,84,101.27,20.0,3,18,5
2023-05-04,P102,S1,Electronics,101,69.98,43.71,10,1,0,248,65.2,16.9,3,18,5
2023-05-04,P102,S2,Electronics,148,21.06,14.62,5,1,0,171,19.89,31.5,3,18,5
2023-05-04,P102,S3,Electronics,108,63.35,43.74,15,1,0,379,61.91,20.0,3,18,5
2023-05-04,P103,S1,Grocery,94,76.33,49.81,0,0,0,425,72.12,11.4,3,18,5
2023-05-04,P103,S2,Grocery,59,52.71,41.08,5,1,0,442,55.43,22.4,3,18,5
2023-05-04,P103,S3,Grocery,79,48.13,32.18,0,0,0,157,50.12,21.3,3,18,5
2023-05-04,P104,S1,Fashion,144,23.29,17.6,20,1,0,424,23.03,14.5,3,18,5
2023-05-04,P104,S2,Fashion,111,42.63,32.42,0,0,0,276,43.05,38.6,3,18,5
2023-05-04,P104,S3,Fashion,134,94.04,59.44,15,1,0,104,100.75,11.7,3,18,5
2023-05-04,P105,S1,Fashion,120,31.81,19.68,0,0,1,214,32.01,23.5,3,18,5
2023-05-04,P105,S2,Fashion,43,60.56,46.6,20,1,0,236,54.78,31.3,3,18,5
2023-05-04,P105,S3,Fashion,105,69.7,46.44,0,0,0,188,72.3,37.5,3,18,5
2023-05-05,P101,S1,Electronics,31,29.5,22.58,0,0,0,106,26.63,35.0,4,18,5
2023-05-05,P101,S2,Electronics,110,58.48,39.49,10,1,0,100,62.3,22.0,4,18,5
2023-05-05,P101,S3,Electronics,36,25.1,15.11,20,1,0,450,23.17,10.9,4,18,5
2023-05-05,P102,S1,Electronics,96,86.64,67.31,20,1,0,491,87.75,29.1,4,18,5
2023-05-05,P102,S2,Electronics,143,61.74,37.57,5,1,0,487,57.02,23.7,4,18,5
2023-05-05,P102,S3,Electronics,70,93.78,73.97,15,1,0,118,101.72,17.9,4,18,5
2023-05-05,P103,S1,Grocery,139,51.32,34.99,10,1,0,388,53.77,31.3,4,18,5
2023-05-05,P103,S2,Grocery,106,81.0,61.68,10,1,0,111,86.21,29.5,4,18,5
2023-05-05,P103,S3,Grocery,221,44.34,29.45,5,1,1,335,42.79,21.8,4,18,5
2023-05-05,P104,S1,Fashion,104,70.27,42.8,5,1,0,304,76.72,12.8,4,18,5
2023-05-05,P104,S2,Fashion,148,80.05,61.15,10,1,0,229,85.11,23.9,4,18,5
2023-05-05,P104,S3,Fashion,71,51.68,37.95,15,1,1,358,48.47,13.9,4,18,5
2023-05-05,P105,S1,Fashion,108,92.93,68.1,5,1,0,210,101.93,12.0,4,18,5
2023-05-05,P105,S2,Fashion,102,78.89,58.17,10,1,0,487,81.37,11.0,4,18,5
2023-05-05,P105,S3,Fashion,148,32.28,24.72,5,1,0,349,31.81,24.5,4,18,5
2023-05-06,P101,S1,Electronics,102,61.4,43.39,0,0,0,399,63.76,25.9,5,18,5
2023-05-06,P101,S2,Electronics,112,99.32,66.73,5,1,0,472,93.15,16.6,5,18,5
2023-05-06,P101,S3,Electronics,118,81.12,55.73,15,1,0,405,83.04,31.2,5,18,5
2023-05-06,P102,S1,Electronics,137,86.61,52.13,5,1,1,319,89.69,19.2,5,18,5
2023-05-06,P102,S2,Electronics,113,76.79,51.18,20,1,0,241,83.42,33.7,5,18,5
2023-05-06,P102,S3,Electronics,145,62.32,45.45,5,1,1,75,60.75,29.3,5,18,5
2023-05-06,P103,S1,Grocery,26,47.12,33.94,15,1,0,213,50.0,21.7,5,18,5
2023-05-06,P103,S2,Grocery,49,94.17,57.13,0,0,0,120,99.07,14.8,5,18,5
2023-05-06,P103,S3,Grocery,61,52.82,35.66,20,1,0,343,50.3,29.7,5,18,5
2023-05-06,P104,S1,Fashion,60,66.28,46.76,0,0,0,294,65.53,12.8,5,18,5
2023-05-06,P104,S2,Fashion,83,88.09,56.24,0,0,0,65,91.16,11.5,5,18,5
2023-05-06,P104,S3,Fashion,107,74.8,58.19,10,1,0,467,68.12,22.5,5,18,5
2023-05-06,P105,S1,Fashion,54,49.36,29.81,15,1,0,101,47.08,28.9,5,18,5
2023-05-06,P105,S2,Fashion,87,79.29,60.41,5,1,0,116,72.5,28.1,5,18,5
2023-05-06,P105,S3,Fashion,152,54.39,38.26,0,0,1,457,49.69,18.9,5,18,5
2023-05-07,P101,S1,Electronics,120,39.18,27.36,15,1,0,248,41.72,29.0,6,18,5
2023-05-07,P101,S2,Electronics,102,67.04,52.85,5,1,0,389,66.0,32.5,6,18,5
2023-05-07,P101,S3,Electronics,136,82.06,55.87,15,1,0,409,82.69,24.5,6,18,5
2023-05-07,P102,S1,Electronics,33,45.8,33.46,20,1,0,267,44.7,17.2,6,18,5
2023-05-07,P102,S2,Electronics,108,28.03,21.17,0,0,0,144,28.11,30.9,6,18,5
2023-05-07,P102,S3,Electronics,155,43.99,34.56,5,1,0,55,45.43,22.2,6,18,5
2023-05-07,P103,S1,Grocery,78,87.25,64.8,20,1,0,389,83.53,23.2,6,18,5
2023-05-07,P103,S2,Grocery,119,84.93,60.7,15,1,0,254,88.52,14.6,6,18,5
2023-05-07,P103,S3,Grocery,101,97.38,61.16,0,0,0,388,95.41,32.1,6,18,5
2023-05-07,P104,S1,Fashion,95,90.28,64.78,0,0,0,415,84.77,16.4,6,18,5
2023-05-07,P104,S2,Fashion,110,41.43,32.67,5,1,0,119,39.87,14.9,6,18,5
2023-05-07,P104,S3,Fashion,49,36.76,23.92,15,1,1,370,36.07,10.1,6,18,5
2023-05-07,P105,S1,Fashion,87,48.39,32.96,0,0,1,495,50.08,39.6,6,18,5
2023-05-07,P105,S2,Fashion,199,70.24,46.15,10,1,1,263,64.12,34.0,6,18,5
2023-05-07,P105,S3,Fashion,148,48.58,32.24,10,1,0,125,46.59,11.4,6,18,5
2023-05-08,P101,S1,Electronics,47,52.5,41.14,10,1,0,208,48.3,30.3,0,19,5
2023-05-08,P101,S2,Electronics,155,94.65,67.2,20,1,0,66,96.42,17.5,0,19,5
2023-05-08,P101,S3,Electronics,85,86.01,56.54,15,1,1,252,90.99,22.0,0,19,5
2023-05-08,P102,S1,Electronics,60,40.86,25.0,10,1,0,151,42.73,37.5,0,19,5
2023-05-08,P102,S2,Electronics,107,20.7,12.55,5,1,0,266,21.78,38.5,0,19,5
2023-05-08,P102,S3,Electronics,89,70.12,43.47,10,1,0,428,73.1,20.5,0,19,5
2023-05-08,P103,S1,Grocery,53,24.44,15.41,15,1,0,128,23.97,10.8,0,19,5
2023-05-08,P103,S2,Grocery,20,77.49,49.15,0,0,0,122,77.41,14.8,0,19,5
2023-05-08,P103,S3,Grocery,148,94.29,57.73,5,1,0,265,101.13,18.1,0,19,5
2023-05-08,P104,S1,Fashion,19,22.2,15.06,0,0,0,74,23.82,30.2,0,19,5
2023-05-08,P104,S2,Fashion,167,90.97,66.21,15,1,1,367,93.6,24.5,0,19,5
2023-05-08,P104,S3,Fashion,68,93.8,65.16,20,1,1,223,101.31,17.9,0,19,5
2023-05-08,P105,S1,Fashion,49,78.21,51.73,10,1,0,373,77.63,26.2,0,19,5
2023-05-08,P105,S2,Fashion,81,96.96,64.53,0,0,0,122,94.85,26.9,0,19,5
2023-05-08,P105,S3,Fashion,148,36.06,24.15,10,1,0,149,38.65,15.1,0,19,5
2023-05-09,P101,S1,Electronics,58,89.88,62.24,5,1,0,339,92.35,17.1,1,19,5
2023-05-09,P101,S2,Electronics,80,81.49,63.93,10,1,0,354,80.56,12.7,1,19,5
2023-05-09,P101,S3,Electronics,121,25.37,19.53,15,1,0,194,25.07,22.4,1,19,5
2023-05-09,P102,S1,Electronics,136,27.21,17.9,20,1,0,116,26.6,22.1,1,19,5
2023-05-09,P102,S2,Electronics,136,41.28,30.83,20,1,0,139,37.76,29.0,1,19,5
2023-05-09,P102,S3,Electronics,54,62.48,44.87,20,1,0,119,68.68,39.4,1,19,5
2023-05-09,P103,S1,Grocery,55,34.64,21.18,10,1,0,376,34.06,25.8,1,19,5
2023-05-09,P103,S2,Grocery,74,76.51,50.73,5,1,1,311,72.8,30.2,1,19,5
2023-05-09,P103,S3,Grocery,47,91.1,56.28,15,1,0,443,94.23,22.5,1,19,5
2023-05-09,P104,S1,Fashion,105,81.29,56.53,15,1,0,363,85.04,26.9,1,19,5
2023-05-09,P104,S2,Fashion,98,59.42,36.07,20,1,0,72,63.09,29.0,1,19,5
2023-05-09,P104,S3,Fashion,59,25.78,16.47,10,1,0,164,25.69,30.4,1,19,5
2023-05-09,P105,S1,Fashion,112,49.51,37.66,0,0,0,199,52.53,33.9,1,19,5
2023-05-09,P105,S2,Fashion,45,77.42,54.31,15,1,0,380,71.01,14.8,1,19,5
2023-05-09,P105,S3,Fashion,53,62.09,46.36,15,1,0,125,58.49,16.3,1,19,5
2023-05-10,P101,S1,Electronics,132,36.81,28.91,5,1,0,454,39.65,12.5,2,19,5
2023-05-10,P101,S2,Electronics,119,79.98,61.45,20,1,0,292,81.55,28.6,2,19,5
2023-05-10,P101,S3,Electronics,92,48.06,30.94,5,1,0,200,44.5,20.9,2,19,5
2023-05-10,P102,S1,Electronics,45,63.42,47.19,0,0,0,134,69.09,32.3,2,19,5
2023-05-10,P102,S2,Electronics,81,50.68,38.4,15,1,0,470,48.6,12.1,2,19,5
2023-05-10,P102,S3,Electronics,102,85.68,57.48,10,1,0,488,80.72,35.7,2,19,5
2023-05-10,P103,S1,Grocery,124,75.73,58.99,10,1,0,282,70.24,16.6,2,19,5
2023-05-10,P103,S2,Grocery,91,47.85,36.21,15,1,0,139,46.29,36.8,2,19,5
2023-05-10,P103,S3,Grocery,98,95.62,65.3,0,0,0,177,100.73,13.5,2,19,5
2023-05-10,P104,S1,Fashion,27,79.59,49.98,15,1,0,308,77.72,26.5,2,19,5
2023-05-10,P104,S2,Fashion,65,46.67,35.7,0,0,0,434,50.3,26.4,2,19,5
2023-05-10,P104,S3,Fashion,155,92.83,60.76,15,1,0,429,92.66,18.6,2,19,5
2023-05-10,P105,S1,Fashion,138,52.03,39.26,10,1,0,170,53.13,13.9,2,19,5
2023-05-10,P105,S2,Fashion,75,75.82,57.53,5,1,0,309,71.68,15.6,2,19,5
2023-05-10,P105,S3,Fashion,39,23.67,16.31,10,1,0,296,23.65,32.0,2,19,5
2023-05-11,P101,S1,Electronics,121,79.26,50.54,5,1,0,83,74.7,31.0,3,19,5
2023-05-11,P101,S2,Electronics,130,64.42,42.99,20,1,0,311,65.7,39.2,3,19,5
2023-05-11,P101,S3,Electronics,85,47.48,32.41,10,1,0,300,47.9,30.7,3,19,5
2023-05-11,P102,S1,Electronics,125,69.49,45.72,20,1,0,50,65.02,21.6,3,19,5
2023-05-11,P102,S2,Electronics,44,83.09,62.23,20,1,0,106,86.75,32.0,3,19,5
2023-05-11,P102,S3,Electronics,144,94.24,56.99,10,1,0,146,95.85,30.8,3,19,5
2023-05-11,P103,S1,Grocery,71,94.61,74.2,0,0,0,177,94.81,20.7,3,19,5
2023-05-11,P103,S2,Grocery,74,55.55,37.53,20,1,0,410,53.23,35.3,3,19,5
2023-05-11,P103,S3,Grocery,141,89.63,71.23,10,1,0,376,90.64,12.3,3,19,5
2023-05-11,P104,S1,Fashion,43,47.7,31.21,0,0,0,151,45.5,35.7,3,19,5
2023-05-11,P104,S2,Fashion,114,34.12,23.96,10,1,0,141,34.1,34.5,3,19,5
2023-05-11,P104,S3,Fashion,120,41.84,27.98,15,1,0,482,38.29,36.3,3,19,5
2023-05-11,P105,S1,Fashion,112,56.95,35.07,5,1,1,431,51.81,19.2,3,19,5
2023-05-11,P105,S2,Fashion,64,78.68,53.07,5,1,0,93,85.03,22.8,3,19,5
2023-05-11,P105,S3,Fashion,85,92.8,62.47,5,1,0,76,93.5,38.6,3,19,5
2023-05-12,P101,S1,Electronics,84,36.18,23.21,20,1,0,397,38.33,30.6,4,19,5
2023-05-12,P101,S2,Electronics,117,31.56,21.73,10,1,0,161,33.17,13.6,4,19,5
2023-05-12,P101,S3,Electronics,53,52.06,33.78,5,1,0,376,53.43,13.7,4,19,5
2023-05-12,P102,S1,Electronics,89,28.89,23.06,15,1,0,114,30.87,34.1,4,19,5
2023-05-12,P102,S2,Electronics,112,80.06,51.2,0,0,0,303,74.59,31.1,4,19,5
2023-05-12,P102,S3,Electronics,129,58.28,42.31,20,1,0,297,58.16,22.4,4,19,5
2023-05-12,P103,S1,Grocery,89,60.23,39.67,5,1,0,291,63.24,32.7,4,19,5
2023-05-12,P103,S2,Grocery,39,98.59,70.42,0,0,0,185,92.67,17.3,4,19,5
2023-05-12,P103,S3,Grocery,69,91.1,56.67,0,0,0,209,93.15,26.9,4,19,5
2023-05-12,P104,S1,Fashion,39,98.99,60.09,20,1,0,421,97.73,15.9,4,19,5
2023-05-12,P104,S2,Fashion,64,43.56,34.39,5,1,0,74,41.61,12.2,4,19,5
2023-05-12,P104,S3,Fashion,145,37.01,23.1,20,1,0,271,38.66,29.3,4,19,5
2023-05-12,P105,S1,Fashion,29,71.43,54.61,10,1,0,221,72.36,10.8,4,19,5
2023-05-12,P105,S2,Fashion,31,39.02,29.44,5,1,0,133,41.25,38.1,4,19,5
2023-05-12,P105,S3,Fashion,147,43.81,30.75,10,1,0,363,40.41,35.9,4,19,5
2023-05-13,P101,S1,Electronics,78,73.56,51.6,15,1,0,419,73.91,38.4,5,19,5
2023-05-13,P101,S2,Electronics,74,79.36,49.65,0,0,0,58,74.43,32.8,5,19,5
2023-05-13,P101,S3,Electronics,170,97.99,73.15,15,1,1,194,102.4,34.9,5,19,5
2023-05-13,P102,S1,Electronics,70,43.21,27.26,5,1,0,212,41.11,29.0,5,19,5
2023-05-13,P102,S2,Electronics,90,35.69,26.71,15,1,0,435,34.17,10.5,5,19,5
2023-05-13,P102,S3,Electronics,58,93.73,56.39,5,1,0,201,90.1,12.3,5,19,5
2023-05-13,P103,S1,Grocery,150,52.53,40.86,5,1,0,261,52.85,27.3,5,19,5
2023-05-13,P103,S2,Grocery,39,46.3,28.88,20,1,0,458,44.7,17.0,5,19,5
2023-05-13,P103,S3,Grocery,57,25.46,18.44,5,1,0,314,27.95,36.4,5,19,5
2023-05-13,P104,S1,Fashion,112,95.63,65.06,5,1,0,393,99.3,17.1,5,19,5
2023-05-13,P104,S2,Fashion,57,77.14,55.95,5,1,0,474,78.8,12.9,5,19,5
2023-05-13,P104,S3,Fashion,83,37.41,25.48,5,1,0,69,39.35,29.7,5,19,5
2023-05-13,P105,S1,Fashion,149,68.32,54.56,10,1,0,84,67.34,22.7,5,19,5
2023-05-13,P105,S2,Fashion,63,98.2,64.11,5,1,0,315,94.47,18.4,5,19,5
2023-05-13,P105,S3,Fashion,124,76.29,47.68,5,1,0,74,77.02,18.4,5,19,5
2023-05-14,P101,S1,Electronics,109,91.56,66.73,20,1,0,426,90.28,34.8,6,19,5
2023-05-14,P101,S2,Electronics,49,56.5,44.43,0,0,0,121,56.23,32.7,6,19,5
2023-05-14,P101,S3,Electronics,137,45.96,35.28,20,1,1,53,43.14,17.9,6,19,5
2023-05-14,P102,S1,Electronics,136,41.21,27.28,10,1,0,470,43.33,34.2,6,19,5
2023-05-14,P102,S2,Electronics,105,48.69,30.64,10,1,0,466,47.76,15.8,6,19,5
2023-05-14,P102,S3,Electronics,126,80.88,56.74,5,1,0,66,82.69,22.2,6,19,5
2023-05-14,P103,S1,Grocery,93,88.55,57.83,5,1,0,366,94.32,21.0,6,19,5
2023-05-14,P103,S2,Grocery,41,50.03,31.94,10,1,0,204,54.92,24.4,6,19,5
2023-05-14,P103,S3,Grocery,51,48.3,32.55,0,0,0,350,50.13,25.8,6,19,5
2023-05-14,P104,S1,Fashion,66,41.16,27.45,20,1,0,58,43.47,31.5,6,19,5
2023-05-14,P104,S2,Fashion,131,97.64,59.14,20,1,0,165,88.87,38.9,6,19,5
2023-05-14,P104,S3,Fashion,113,33.27,20.47,5,1,0,424,34.06,33.7,6,19,5
2023-05-14,P105,S1,Fashion,150,72.11,45.07,10,1,0,59,70.07,14.1,6,19,5
2023-05-14,P105,S2,Fashion,102,44.89,29.73,15,1,0,370,43.01,29.0,6,19,5
2023-05-14,P105,S3,Fashion,98,83.82,63.07,0,0,0,234,89.46,19.8,6,19,5
2023-05-15,P101,S1,Electronics,36,93.23,61.26,20,1,0,465,102.03,36.5,0,20,5
2023-05-15,P101,S2,Electronics,38,35.74,24.85,5,1,0,448,32.55,32.0,0,20,5
2023-05-15,P101,S3,Electronics,52,24.18,17.77,10,1,0,134,22.76,18.7,0,20,5
2023-05-15,P102,S1,Electronics,95,76.86,47.28,0,0,0,53,70.81,24.8,0,20,5
2023-05-15,P102,S2,Electronics,119,53.45,32.5,20,1,0,459,50.49,28.4,0,20,5
2023-05-15,P102,S3,Electronics,68,39.06,27.22,5,1,1,107,40.31,17.6,0,20,5
2023-05-15,P103,S1,Grocery,136,90.72,66.1,5,1,0,398,97.76,17.4,0,20,5
2023-05-15,P103,S2,Grocery,87,64.66,50.6,15,1,0,431,60.43,31.9,0,20,5
2023-05-15,P103,S3,Grocery,54,33.79,25.85,0,0,1,432,34.65,37.8,0,20,5
2023-05-15,P104,S1,Fashion,42,22.52,14.84,5,1,0,364,22.23,20.8,0,20,5
2023-05-15,P104,S2,Fashion,142,72.92,56.29,15,1,0,310,70.49,34.4,0,20,5
2023-05-15,P104,S3,Fashion,150,66.97,51.53,10,1,0,396,63.49,34.2,0,20,5
2023-05-15,P105,S1,Fashion,58,49.86,32.95,5,1,1,55,52.27,36.4,0,20,5
2023-05-15,P105,S2,Fashion,28,48.09,36.46,5,1,0,327,52.37,14.5,0,20,5
2023-05-15,P105,S3,Fashion,69,31.25,21.05,15,1,0,134,32.62,11.6,0,20,5
2023-05-16,P101,S1,Electronics,123,84.58,57.74,20,1,0,188,83.39,32.5,1,20,5
2023-05-16,P101,S2,Electronics,104,55.83,39.64,0,0,0,55,52.73,29.0,1,20,5
2023-05-16,P101,S3,Electronics,52,67.26,53.51,20,1,0,412,62.19,11.3,1,20,5
2023-05-16,P102,S1,Electronics,62,47.79,30.72,0,0,0,129,45.91,39.3,1,20,5
2023-05-16,P102,S2,Electronics,58,73.48,44.47,10,1,0,245,67.04,26.8,1,20,5
2023-05-16,P102,S3,Electronics,105,42.84,32.16,20,1,0,151,41.7,23.2,1,20,5
2023-05-16,P103,S1,Grocery,45,46.76,29.56,15,1,0,93,44.69,39.0,1,20,5
2023-05-16,P103,S2,Grocery,105,61.73,47.72,10,1,0,163,59.08,35.9,1,20,5
2023-05-16,P103,S3,Grocery,150,76.74,48.41,5,1,0,347,84.32,23.7,1,20,5
2023-05-16,P104,S1,Fashion,139,60.93,41.66,20,1,0,258,62.63,21.9,1,20,5
2023-05-16,P104,S2,Fashion,142,48.8,38.1,15,1,0,216,44.96,37.0,1,20,5
2023-05-16,P104,S3,Fashion,75,54.92,34.57,5,1,0,468,55.79,19.5,1,20,5
2023-05-16,P105,S1,Fashion,191,88.17,55.71,5,1,1,489,96.32,12.5,1,20,5
2023-05-16,P105,S2,Fashion,63,56.06,35.04,20,1,0,479,57.17,19.6,1,20,5
2023-05-16,P105,S3,Fashion,144,40.2,25.54,15,1,0,375,40.07,19.7,1,20,5
2023-05-17,P101,S1,Electronics,28,22.65,16.01,10,1,0,324,23.52,35.6,2,20,5
2023-05-17,P101,S2,Electronics,105,96.16,69.69,15,1,0,200,93.61,15.4,2,20,5
2023-05-17,P101,S3,Electronics,39,70.86,48.14,15,1,0,352,67.66,12.0,2,20,5
2023-05-17,P102,S1,Electronics,33,89.26,68.83,15,1,0,352,80.44,22.0,2,20,5
2023-05-17,P102,S2,Electronics,86,80.89,58.56,0,0,0,58,79.98,36.1,2,20,5
2023-05-17,P102,S3,Electronics,84,29.17,19.11,0,0,0,141,28.88,15.2,2,20,5
2023-05-17,P103,S1,Grocery,70,70.42,52.77,20,1,0,129,68.05,35.6,2,20,5
2023-05-17,P103,S2,Grocery,41,45.8,30.42,10,1,0,109,42.04,19.4,2,20,5
2023-05-17,P103,S3,Grocery,139,54.29,33.93,20,1,1,316,58.58,17.8,2,20,5
2023-05-17,P104,S1,Fashion,59,52.6,36.7,15,1,0,463,54.96,11.9,2,20,5
2023-05-17,P104,S2,Fashion,93,77.28,54.18,20,1,0,237,73.01,37.7,2,20,5
2023-05-17,P104,S3,Fashion,104,24.96,17.63,10,1,0,271,23.48,30.1,2,20,5
2023-05-17,P105,S1,Fashion,86,44.43,27.75,15,1,0,85,45.33,32.0,2,20,5
2023-05-17,P105,S2,Fashion,121,35.68,28.16,10,1,0,455,36.81,39.9,2,20,5
2023-05-17,P105,S3,Fashion,89,41.88,25.53,0,0,0,280,44.32,22.4,2,20,5
2023-05-18,P101,S1,Electronics,80,68.04,46.51,10,1,0,285,70.08,25.7,3,20,5
2023-05-18,P101,S2,Electronics,58,52.51,33.32,10,1,0,157,50.01,20.8,3,20,5
2023-05-18,P101,S3,Electronics,141,93.67,66.32,20,1,0,478,91.34,18.6,3,20,5
2023-05-18,P102,S1,Electronics,154,68.05,42.96,15,1,0,493,68.19,27.2,3,20,5
2023-05-18,P102,S2,Electronics,103,77.29,56.9,10,1,0,407,82.85,35.3,3,20,5
2023-05-18,P102,S3,Electronics,128,72.46,47.22,5,1,0,471,73.68,19.8,3,20,5
2023-05-18,P103,S1,Grocery,89,20.17,15.76,20,1,0,389,18.98,32.3,3,20,5
2023-05-18,P103,S2,Grocery,63,75.96,49.55,5,1,0,220,77.21,16.0,3,20,5
2023-05-18,P103,S3,Grocery,60,89.66,65.28,15,1,0,77,88.11,19.1,3,20,5
2023-05-18,P104,S1,Fashion,130,34.93,22.78,15,1,0,319,33.85,18.3,3,20,5
2023-05-18,P104,S2,Fashion,33,37.25,24.44,15,1,0,248,35.89,26.1,3,20,5
2023-05-18,P104,S3,Fashion,66,38.98,30.0,5,1,0,219,41.45,16.1,3,20,5
2023-05-18,P105,S1,Fashion,109,89.6,60.74,20,1,1,237,95.6,13.6,3,20,5
2023-05-18,P105,S2,Fashion,46,84.78,55.75,10,1,0,189,76.35,11.2,3,20,5
2023-05-18,P105,S3,Fashion,110,88.89,61.83,20,1,0,426,82.69,38.9,3,20,5
2023-05-19,P101,S1,Electronics,104,49.32,30.09,20,1,0,151,46.65,30.4,4,20,5
2023-05-19,P101,S2,Electronics,89,35.73,24.75,10,1,0,417,37.73,38.4,4,20,5
2023-05-19,P101,S3,Electronics,93,49.67,39.22,5,1,0,442,46.34,23.8,4,20,5
